KEY:NONE --- 4@5 --- W:未 #W:未 WW:[未|DPW:取] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 5@14 --- W:取 #W:取 WW:[取|DPW:咆哮] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:就 #W:就 WW:[就|DPW:开机] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 7@12 --- W:开机 #W:开机 WW:[开机|DPW:吱吱] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:vmod OP:NONE EM:NONE
KEY:NONE --- 8@8 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 9@10 --- W:然后 #W:然后 WW:[然后|DPW:听见] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 10@7 --- W:听见 #W:听见 WW:[听见|DPW:开机] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 11@10 --- W:镜头 #W:镜头 WW:[镜头|DPW:听见] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 12@5 --- W:吱吱 #W:吱吱 WW:[吱吱|DPW:取] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 13@5 --- W:的 #W:的 WW:[的|DPW:取] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 14@3 --- W:咆哮 #W:咆哮 WW:[咆哮|DPW:盖] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 15@15 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@3 --- W:加 #W:加 WW:[加|DPW:后] POS:VV #POS:VV PP:[VV|DPPOS:LC] #DP:lccomp OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:个 #W:个 WW:[个|DPW:转接] POS:M #POS:M PP:[M|DPPOS:NN] #DP:clf OP:NONE EM:NONE
KEY:NONE --- 2@0 --- W:转接 #W:转接 WW:[转接|DPW:加] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 3@10 --- W:后 #W:后 WW:[后|DPW:没用] POS:LC #POS:LC PP:[LC|DPPOS:VV] #DP:loc OP:NONE EM:NONE
KEY:NONE --- 4@8 --- W:原配 #W:原配 WW:[原配|DPW:镜头盖] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 5@4 --- W:的 #W:的 WW:[的|DPW:原配] POS:DEG #POS:DEG PP:[DEG|DPPOS:NN] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 6@8 --- W:小包 #W:小包 WW:[小包|DPW:镜头盖] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 7@8 --- W:和 #W:和 WW:[和|DPW:镜头盖] POS:CC #POS:CC PP:[CC|DPPOS:NN] #DP:cc OP:NONE EM:NONE
KEY:NONE --- 8@10 --- W:镜头盖 #W:镜头盖 WW:[镜头盖|DPW:没用] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 9@10 --- W:就 #W:就 WW:[就|DPW:没用] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 10@-1 --- W:没用 #W:没用 WW:[没用|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NEG EM:NONE
KEY:NONE --- 11@10 --- W:了 #W:了 WW:[了|DPW:没用] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 12@12 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@2 --- W:优点 #W:优点 WW:[优点|DPW:多] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:很 #W:很 WW:[很|DPW:多] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 2@-1 --- W:多 #W:多 WW:[多|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE

KEY:ATTR --- 0@2 --- W:噪音 #W:噪音 WW:[噪音|DPW:大] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:太 #W:太 WW:[太|DPW:大] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 2@-1 --- W:大 #W:大 WW:[大|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:请 #W:请 WW:[请|DPW:问] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:NONE --- 1@-1 --- W:问 #W:问 WW:[问|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:楼下 #W:楼下 WW:[楼下|DPW:朋友] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 3@1 --- W:朋友 #W:朋友 WW:[朋友|DPW:问] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 4@1 --- W:是 #W:是 WW:[是|DPW:问] POS:VC #POS:VC PP:[VC|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 5@4 --- W:使用 #W:使用 WW:[使用|DPW:是] POS:VV #POS:VV PP:[VV|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:NONE --- 6@5 --- W:4040 #W:4040 WW:[4040|DPW:使用] POS:CD #POS:CD PP:[CD|DPPOS:VV] #DP:range OP:NONE EM:NONE
KEY:NONE --- 7@5 --- W:的 #W:的 WW:[的|DPW:使用] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 8@1 --- W:吗 #W:吗 WW:[吗|DPW:问] POS:SP #POS:SP PP:[SP|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 9@9 --- W:? #W:? WW:[?|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:光圈 #W:光圈 WW:[光圈|DPW:大] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:大 #W:大 WW:[大|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:OP --- 3@6 --- W:耐用 #W:耐用 WW:[耐用|DPW:用] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:POS EM:NONE
KEY:NONE --- 4@4 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 5@6 --- W:可 #W:可 WW:[可|DPW:用] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:ATTR --- 6@1 --- W:用 #W:用 WW:[用|DPW:大] POS:VV #POS:VV PP:[VV|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 7@8 --- W:5 #W:5 WW:[5|DPW:号] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 8@9 --- W:号 #W:号 WW:[号|DPW:电池] POS:M #POS:M PP:[M|DPPOS:NN] #DP:clf OP:NONE EM:NONE
KEY:NONE --- 9@6 --- W:电池 #W:电池 WW:[电池|DPW:用] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 10@10 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 11@12 --- W:可 #W:可 WW:[可|DPW:用] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:ATTR --- 12@6 --- W:用 #W:用 WW:[用|DPW:用] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:ATTR --- 13@14 --- W:配件 #W:配件 WW:[配件|DPW:多] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 14@1 --- W:多 #W:多 WW:[多|DPW:大] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:dep OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- W:有 #W:有 WW:[有|DPW:ROOT] POS:VE #POS:VE PP:[VE|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:紫 #W:紫 WW:[紫|DPW:边] POS:NN #POS:NN PP:[NN|DPPOS:LC] #DP:lobj OP:NONE EM:NONE
KEY:NONE --- 2@6 --- W:边 #W:边 WW:[边|DPW:够] POS:LC #POS:LC PP:[LC|DPPOS:VA] #DP:loc OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 4@6 --- W:外观 #W:外观 WW:[外观|DPW:够] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 5@6 --- W:不 #W:不 WW:[不|DPW:够] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:neg OP:NONE EM:NONE
KEY:NONE --- 6@0 --- W:够 #W:够 WW:[够|DPW:有] POS:VA #POS:VA PP:[VA|DPPOS:VE] #DP:dep OP:NONE EM:NONE
KEY:OP --- 7@6 --- W:酷 #W:酷 WW:[酷|DPW:够] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:comod OP:NONE EM:NONE
KEY:NONE --- 8@8 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 9@10 --- W:价格 #W:价格 WW:[价格|DPW:嫌] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 10@11 --- W:嫌 #W:嫌 WW:[嫌|DPW:高] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 11@6 --- W:高 #W:高 WW:[高|DPW:够] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 12@12 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 13@14 --- W:配件 #W:配件 WW:[配件|DPW:贵] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 14@6 --- W:贵 #W:贵 WW:[贵|DPW:够] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:dep OP:NONE EM:NONE

KEY:OP --- 0@1 --- W:还 #W:还 WW:[还|DPW:不错] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:不错 #W:不错 WW:[不错|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE

KEY:OP --- 0@-1 --- W:坚固 #W:坚固 WW:[坚固|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE
KEY:OP --- 1@0 --- W:结实 #W:结实 WW:[结实|DPW:坚固] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:comod OP:POS EM:NONE
KEY:NONE --- 2@2 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@1 --- W:可用 #W:可用 WW:[可用|DPW:充电] POS:JJ #POS:JJ PP:[JJ|DPPOS:NN] #DP:amod OP:NONE EM:NONE
KEY:ATTR --- 1@2 --- W:充电 #W:充电 WW:[充电|DPW:电池] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:ATTR --- 2@-1 --- W:电池 #W:电池 WW:[电池|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@1 --- W:大 #W:大 WW:[大|DPW:光圈] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:ATTR --- 1@-1 --- W:光圈 #W:光圈 WW:[光圈|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:闪灯 #W:闪灯 WW:[闪灯|DPW:不错] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:不错 #W:不错 WW:[不错|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE
KEY:NONE --- 2@2 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@-1 --- W:有 #W:有 WW:[有|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- W:手动 #W:手动 WW:[手动|DPW:有] POS:JJ #POS:JJ PP:[JJ|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@-1 --- W:有 #W:有 WW:[有|DPW:ROOT] POS:VE #POS:VE PP:[VE|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 1@2 --- W:紫 #W:紫 WW:[紫|DPW:边] POS:JJ #POS:JJ PP:[JJ|DPPOS:NN] #DP:amod OP:NONE EM:NONE
KEY:ATTR --- 2@0 --- W:边 #W:边 WW:[边|DPW:有] POS:NN #POS:NN PP:[NN|DPPOS:VE] #DP:dobj OP:NONE EM:NONE

KEY:OP --- 0@-1 --- W:大 #W:大 WW:[大|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@1 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:OP --- 2@0 --- W:沉 #W:沉 WW:[沉|DPW:大] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:dep OP:NONE EM:NONE

KEY:NONE --- 0@5 --- W:好机 #W:好机 WW:[好机|DPW:说明] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@1 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 2@3 --- W:2 #W:2 WW:[2|DPW:手] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:ATTR --- 3@4 --- W:手 #W:手 WW:[手|DPW:价格] POS:M #POS:M PP:[M|DPPOS:NN] #DP:clf OP:NONE EM:NONE
KEY:ATTR --- 4@5 --- W:价格 #W:价格 WW:[价格|DPW:说明] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 5@-1 --- W:说明 #W:说明 WW:[说明|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 6@5 --- W:一切 #W:一切 WW:[一切|DPW:说明] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@6 --- W:1 #W:1 WW:[1|DPW:是] POS:CD #POS:CD PP:[CD|DPPOS:VC] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 1@1 --- W:、 #W:、 WW:[、|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:OP --- 2@6 --- W:首当其冲 #W:首当其冲 WW:[首当其冲|DPW:是] POS:VV #POS:VV PP:[VV|DPPOS:VC] #DP:nsubj OP:NONE EM:NONE
KEY:ATTR --- 3@2 --- W:的 #W:的 WW:[的|DPW:首当其冲] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 4@6 --- W:当然 #W:当然 WW:[当然|DPW:是] POS:AD #POS:AD PP:[AD|DPPOS:VC] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 5@6 --- W:就 #W:就 WW:[就|DPW:是] POS:AD #POS:AD PP:[AD|DPPOS:VC] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 6@-1 --- W:是 #W:是 WW:[是|DPW:ROOT] POS:VC #POS:VC PP:[VC|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 7@10 --- W:2/3 #W:2/3 WW:[2/3|DPW:咯] POS:CD #POS:CD PP:[CD|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:ATTR --- 8@7 --- W:的 #W:的 WW:[的|DPW:2/3] POS:DEG #POS:DEG PP:[DEG|DPPOS:CD] #DP:assm OP:NONE EM:NONE
KEY:ATTR --- 9@10 --- W:CCD #W:CCD WW:[CCD|DPW:咯] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 10@6 --- W:咯 #W:咯 WW:[咯|DPW:是] POS:NN #POS:NN PP:[NN|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:NONE --- 11@11 --- W:； #W:； WW:[；|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@3 --- W:5 #W:5 WW:[5|DPW:有] POS:CD #POS:CD PP:[CD|DPPOS:VE] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 1@1 --- W:、 #W:、 WW:[、|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 2@3 --- W:目镜 #W:目镜 WW:[目镜|DPW:有] POS:NN #POS:NN PP:[NN|DPPOS:VE] #DP:top OP:NONE EM:NONE
KEY:NONE --- 3@-1 --- W:有 #W:有 WW:[有|DPW:ROOT] POS:VE #POS:VE PP:[VE|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:屈光率 #W:屈光率 WW:[屈光率|DPW:调节] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 5@3 --- W:调节 #W:调节 WW:[调节|DPW:有] POS:VV #POS:VV PP:[VV|DPPOS:VE] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:； #W:； WW:[；|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@4 --- W:4 #W:4 WW:[4|DPW:卡时挑卡] POS:CD #POS:CD PP:[CD|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 1@1 --- W:、 #W:、 WW:[、|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 2@3 --- W:使用 #W:使用 WW:[使用|DPW:SM] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 3@4 --- W:SM #W:SM WW:[SM|DPW:卡时挑卡] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:ATTR --- 4@-1 --- W:卡时挑卡 #W:卡时挑卡 WW:[卡时挑卡|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 5@4 --- W:现象 #W:现象 WW:[现象|DPW:卡时挑卡] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:OP --- 6@4 --- W:严重 #W:严重 WW:[严重|DPW:卡时挑卡] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:conj OP:NEG EM:NONE
KEY:NONE --- 7@7 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 8@4 --- W:不是 #W:不是 WW:[不是|DPW:卡时挑卡] POS:CC #POS:CC PP:[CC|DPPOS:VV] #DP:cc OP:NONE EM:NONE
KEY:NONE --- 9@10 --- W:所有 #W:所有 WW:[所有|DPW:牌子] POS:DT #POS:DT PP:[DT|DPPOS:NN] #DP:det OP:NONE EM:NONE
KEY:NONE --- 10@12 --- W:牌子 #W:牌子 WW:[牌子|DPW:都] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 11@10 --- W:的 #W:的 WW:[的|DPW:牌子] POS:DEG #POS:DEG PP:[DEG|DPPOS:NN] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 12@14 --- W:都 #W:都 WW:[都|DPW:用] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 13@14 --- W:能 #W:能 WW:[能|DPW:用] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:ATTR --- 14@4 --- W:用 #W:用 WW:[用|DPW:卡时挑卡] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 15@15 --- W:； #W:； WW:[；|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:这个 #W:这个 WW:[这个|DPW:速度] POS:DT #POS:DT PP:[DT|DPPOS:NN] #DP:det OP:NONE EM:NONE
KEY:ATTR --- 1@5 --- W:速度 #W:速度 WW:[速度|DPW:算是] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 2@5 --- W:在 #W:在 WW:[在|DPW:算是] POS:P #POS:P PP:[P|DPPOS:VV] #DP:prep OP:NONE EM:NONE
KEY:NONE --- 3@2 --- W:当时 #W:当时 WW:[当时|DPW:在] POS:NT #POS:NT PP:[NT|DPPOS:P] #DP:pobj OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:可能 #W:可能 WW:[可能|DPW:算是] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:POS EM:NONE
KEY:NONE --- 5@-1 --- W:算是 #W:算是 WW:[算是|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 6@5 --- W:快 #W:快 WW:[快|DPW:算是] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 7@6 --- W:的 #W:的 WW:[的|DPW:快] POS:DEC #POS:DEC PP:[DEC|DPPOS:VA] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 8@8 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
